                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.1292,                   2.15,                 1.5278,                0.49794,                0.56815,                0.55892,                0.37245,                 1.3158,                 1.8863,                 1.7034,               0.008713,               0.008713,               0.008713
                    133,                 1.1294,                 2.1534,                 1.5263,                0.48018,                0.57394,                0.55986,                 0.3699,                 1.3172,                 1.8851,                 1.7039,              0.0087031,              0.0087031,              0.0087031
                    134,                 1.1297,                 2.1616,                 1.5284,                0.48071,                0.57302,                0.55988,                0.37464,                 1.3172,                 1.8823,                 1.7027,              0.0086932,              0.0086932,              0.0086932
                    135,                 1.1198,                 2.1374,                 1.5189,                0.48002,                0.57423,                0.56725,                0.37604,                 1.3173,                 1.8796,                 1.7027,              0.0086833,              0.0086833,              0.0086833
                    136,                 1.1303,                 2.1347,                 1.5266,                0.49616,                0.57004,                0.56963,                0.37729,                 1.3175,                 1.8793,                 1.7013,              0.0086734,              0.0086734,              0.0086734
                    137,                 1.1262,                 2.1384,                 1.5262,                0.51061,                0.57114,                0.56977,                0.37679,                 1.3163,                 1.8797,                 1.7004,              0.0086635,              0.0086635,              0.0086635
                    138,                 1.1197,                 2.1511,                 1.5214,                0.51117,                0.56921,                0.57009,                0.37613,                 1.3154,                   1.88,                 1.6995,              0.0086536,              0.0086536,              0.0086536
                    139,                 1.1261,                 2.1367,                 1.5245,                0.49628,                0.57031,                 0.5701,                0.37511,                 1.3153,                 1.8775,                 1.6995,              0.0086437,              0.0086437,              0.0086437
                    140,                 1.1192,                  2.117,                 1.5175,                0.46698,                0.57254,                0.56993,                0.37549,                 1.3136,                 1.8801,                  1.697,              0.0086338,              0.0086338,              0.0086338
                    141,                 1.1217,                 2.1167,                 1.5246,                0.46518,                0.57549,                0.57064,                0.37674,                 1.3158,                 1.8789,                 1.6988,              0.0086239,              0.0086239,              0.0086239
                    142,                 1.1224,                 2.1102,                 1.5169,                0.48002,                0.56479,                0.56834,                0.37493,                 1.3144,                 1.8772,                 1.6976,               0.008614,               0.008614,               0.008614
                    143,                 1.1185,                  2.119,                 1.5188,                 0.4794,                0.56701,                0.56899,                0.37817,                 1.3124,                 1.8777,                 1.6963,              0.0086041,              0.0086041,              0.0086041
                    144,                 1.1145,                 2.0841,                 1.5134,                0.49586,                0.55567,                0.56855,                0.37911,                 1.3102,                 1.8799,                 1.6942,              0.0085942,              0.0085942,              0.0085942
